CSD_ID,Season,County,year_group,count,average_level
413525000000000,Spring,MORRILL,200,20,13.0785
413553000000000,Spring,MORRILL,200,11,15.78545454545454545454545455
404825000000000,Spring,LANCASTER,200,8,8.72875
413228000000000,Spring,MORRILL,200,34,36.98735294117647058823529412
401804000000000,Spring,FURNAS,200,11,21.7
402912000000000,Spring,FILLMORE,200,9,112.2433333333333333333333333
402912000000000,Spring,JOHNSON,200,5,151.25
403004000000000,Spring,CHASE,200,10,34.15
403407000000000,Spring,CHASE,200,10,111.804
403650000000000,Spring,GOSPER,200,11,147.0463636363636363636363636
403756000000000,Spring,GOSPER,200,3,16.45
405820000000000,Spring,LINCOLN,200,11,190.7036363636363636363636364
410452000000000,Spring,HAMILTON,200,11,96.49363727272727272727272727
410716000000000,Spring,HOWARD,200,11,24.58454636363636363636363636
410820000000000,Spring,MERRICK,200,11,16.21909181818181818181818182
410820000000000,Spring,CUSTER,200,10,152.44
411122000000000,Spring,CUSTER,200,10,118.643
411228000000000,Spring,MERRICK,200,11,38.33181909090909090909090909
411623000000000,Spring,NANCE,200,13,6.76
411623000000000,Spring,MERRICK,200,11,12.58181909090909090909090909
411741000000000,Spring,SHERMAN,200,10,40.786
410544000000000,Spring,CUSTER,200,10,54.867
410123000000000,Spring,DAWSON,200,10,168.758
410123000000000,Spring,YORK,200,11,70.80272727272727272727272727
410412000000000,Spring,MERRICK,200,11,8.909090909090909090909090909
410412000000000,Spring,HAMILTON,200,11,20.87636454545454545454545455
410413000000000,Spring,HOWARD,200,11,14.37000090909090909090909091
401659000000000,Spring,FURNAS,200,5,14.54
401725000000000,Spring,FURNAS,200,5,10.24
401751000000000,Spring,FURNAS,200,14,11.82857142857142857142857143
401820000000000,Spring,FURNAS,200,15,57.53333333333333333333333333
401847000000000,Spring,FURNAS,200,15,17.57333333333333333333333333
410031000000000,Spring,DAWSON,200,9,72.94222222222222222222222222
410241000000000,Spring,DAWSON,200,21,115.1914285714285714285714286
410703000000000,Spring,SAUNDERS,200,1,6.11
411833000000000,Spring,SHERMAN,200,1,68.89
411833000000000,Spring,CHEYENNE,200,5,244.214
412228000000000,Spring,SHERMAN,200,9,48.19666666666666666666666667
412228000000000,Spring,KEITH,200,20,35.838
421307000000000,Spring,BOX BUTTE,200,2,87.745
421505000000000,Spring,BOX BUTTE,200,10,184.999
422013000000000,Spring,HOLT,200,10,5.706
405810000000000,Spring,DAWSON,200,24,65.88958375
405532000000000,Spring,HAMILTON,200,11,17.93909090909090909090909091
405532000000000,Spring,LINCOLN,200,11,129.8818181818181818181818182
405532000000000,Spring,LANCASTER,200,9,29.76888888888888888888888889
405111000000000,Spring,BUFFALO,200,10,78.544
405334000000000,Spring,DAWSON,200,10,22.099
405452000000000,Spring,SEWARD,200,19,92.41789473684210526315789474
405452000000000,Spring,YORK,200,10,87.006
405452000000000,Spring,HALL,200,20,44.4035
405506000000000,Spring,PERKINS,200,10,216.842
412201000000000,Spring,SHERMAN,200,11,49.52818181818181818181818182
412843000000000,Spring,CUSTER,200,10,78.167
413125000000000,Spring,MORRILL,200,9,42.23
413355000000000,Spring,MCPHERSON,200,10,14.266
413935000000000,Spring,MCPHERSON,200,11,2.641818181818181818181818182
413935000000000,Spring,BANNER,200,21,49.95238095238095238095238095
400838000000000,Spring,THAYER,200,10,138.78
411935000000000,Spring,HOWARD,200,36,12.68888888888888888888888889
405046000000000,Spring,DAWSON,200,11,13.18181909090909090909090909
405414000000000,Spring,DAWSON,200,11,69.98636363636363636363636364
404743000000000,Spring,DAWSON,200,11,72.85272818181818181818181818
404743000000000,Spring,LANCASTER,200,20,27.861
412955000000000,Spring,VALLEY,200,10,3.144
412955000000000,Spring,PLATTE,200,5,67.654
412227000000000,Spring,SHERMAN,200,12,36.05083333333333333333333333
412227000000000,Spring,GARDEN,200,18,9.625555555555555555555555556
403540000000000,Spring,PHELPS,200,10,24.553
405003000000000,Spring,DAWSON,200,10,59.098
405003000000000,Spring,YORK,200,21,109.6771428571428571428571429
405215000000000,Spring,BUFFALO,200,12,80.6216675
405744000000000,Spring,LINCOLN,200,22,240.5036363636363636363636364
405916000000000,Spring,DAWSON,200,11,44.12545545454545454545454545
411742000000000,Spring,HOWARD,200,19,3.102105263157894736842105263
411742000000000,Spring,POLK,200,11,5.958181818181818181818181818
412045000000000,Spring,NANCE,200,9,5.715555555555555555555555556
412045000000000,Spring,HOWARD,200,9,31.56666666666666666666666667
413500000000000,Spring,BANNER,200,16,47.0975
413618000000000,Spring,VALLEY,200,18,27.92222222222222222222222222
413618000000000,Spring,DODGE,200,10,16.909
413618000000000,Spring,MORRILL,200,18,20.56555555555555555555555556
413722000000000,Spring,BANNER,200,16,34.90125
413749000000000,Spring,MORRILL,200,21,4.809523809523809523809523810
413828000000000,Spring,BANNER,200,20,29.4395
413830000000000,Spring,VALLEY,200,9,19.64111111111111111111111111
413830000000000,Spring,BANNER,200,30,16.088
413907000000000,Spring,PLATTE,200,11,90.63090909090909090909090909
413907000000000,Spring,WASHINGTON,200,10,18.162
414130000000000,Spring,CUSTER,200,10,51.889
414316000000000,Spring,CUSTER,200,10,20.691
423452000000000,Spring,KNOX,200,10,35.2
411624000000000,Spring,HOWARD,200,4,116.04
400741000000000,Spring,DUNDY,200,10,54.01
400839000000000,Spring,DUNDY,200,20,94.536
400852000000000,Spring,DUNDY,200,27,126.6518518518518518518518519
400911000000000,Spring,THAYER,200,11,66.37090909090909090909090909
402532000000000,Spring,PHELPS,200,14,114.2435714285714285714285714
402532000000000,Spring,CHASE,200,10,90.061
410429000000000,Spring,POLK,200,10,72.785
410530000000000,Spring,MERRICK,200,11,19.58
413331000000000,Spring,MORRILL,200,12,119.405
415002000000000,Spring,GARFIELD,200,12,55.27833333333333333333333333
421601000000000,Spring,WAYNE,200,10,4.186
421601000000000,Spring,DIXON,200,10,28.124
423259000000000,Spring,CHERRY,200,8,1.8625
423259000000000,Spring,BROWN,200,23,16.53347826086956521739130435
412253000000000,Spring,GARDEN,200,11,55.14818181818181818181818182
412603000000000,Spring,CUSTER,200,10,202.408
411018000000000,Spring,CUSTER,200,12,172.9725
411044000000000,Spring,SHERMAN,200,9,62.10555555555555555555555556
411044000000000,Spring,SAUNDERS,200,20,8.441
411044000000000,Spring,CHEYENNE,200,5,155.33
411346000000000,Spring,KEITH,200,16,3.04
423113000000000,Spring,CHERRY,200,16,3.14375
423113000000000,Spring,ROCK,200,7,68.85285714285714285714285714
423234000000000,Spring,CHERRY,200,8,3.925
423249000000000,Spring,CHERRY,200,8,4.7
423249000000000,Spring,HOLT,200,6,5.203333333333333333333333333
423302000000000,Spring,CHERRY,200,8,4.35
400732000000000,Spring,GAGE,200,10,85.271
403558000000000,Spring,KEARNEY,200,15,7.662666666666666666666666667
403558000000000,Spring,GOSPER,200,13,207.4769230769230769230769231
412004000000000,Spring,SHERMAN,200,10,19.812
412017000000000,Spring,CHEYENNE,200,3,274.46
413145000000000,Spring,MORRILL,200,8,35.39375
413434000000000,Spring,DODGE,200,10,9.831
413434000000000,Spring,BANNER,200,10,30.94
423124000000000,Spring,SHERIDAN,200,10,59.023
423155000000000,Spring,CHERRY,200,8,2.75
423415000000000,Spring,CHERRY,200,8,4.3125
423415000000000,Spring,SHERIDAN,200,30,52.424
423415000000000,Spring,BROWN,200,6,12.30166666666666666666666667
423432000000000,Spring,CHERRY,200,8,3.2375
423207000000000,Spring,CHERRY,200,8,2.5875
423904000000000,Spring,HOLT,200,4,26.8325
423006000000000,Spring,CHERRY,200,8,3.625
401515000000000,Spring,FURNAS,200,23,11.95652173913043478260869565
401738000000000,Spring,FURNAS,200,6,8.45
402320000000000,Spring,CHASE,200,10,92.092
402320000000000,Spring,PHELPS,200,18,218.1516666666666666666666667
410754000000000,Spring,SAUNDERS,200,11,51.00909090909090909090909091
401835000000000,Spring,FURNAS,200,3,10.73333333333333333333333333
401835000000000,Spring,DUNDY,200,10,61.954
423617000000000,Spring,HOLT,200,4,74.7875
401120000000000,Spring,HARLAN,200,7,27.02857142857142857142857143
401620000000000,Spring,HITCHCOCK,200,3,33.96666666666666666666666667
401620000000000,Spring,NUCKOLLS,200,11,99.49090909090909090909090909
400820000000000,Spring,HARLAN,200,6,19.15
400820000000000,Spring,RED WILLOW,200,6,42.81666666666666666666666667
410422000000000,Spring,POLK,200,10,99.469
410527000000000,Spring,SAUNDERS,200,37,6.933243243243243243243243243
402433000000000,Spring,GOSPER,200,1,105.08
401544000000000,Spring,FURNAS,200,10,93.31
402541000000000,Spring,SALINE,200,11,47.67818181818181818181818182
413853000000000,Spring,BANNER,200,13,41.44846153846153846153846154
413853000000000,Spring,DODGE,200,4,26.60
414000000000000,Spring,MCPHERSON,200,18,7.052222222222222222222222222
414000000000000,Spring,ARTHUR,200,10,15.154
414026000000000,Spring,MORRILL,200,21,4.703333333333333333333333333
414143000000000,Spring,COLFAX,200,10,12.397
415902000000000,Spring,ANTELOPE,200,10,44.509
413636000000000,Spring,DODGE,200,10,13.663
415237000000000,Spring,CUMING,200,2,7.17
415530000000000,Spring,CUMING,200,10,9.952
420137000000000,Spring,CUMING,200,10,7.326
415324000000000,Spring,STANTON,200,7,45.92714285714285714285714286
415717000000000,Spring,STANTON,200,10,32.74
415717000000000,Spring,ANTELOPE,200,1,150.55
415928000000000,Spring,STANTON,200,10,21.965
420046000000000,Spring,STANTON,200,10,15.532
420046000000000,Spring,BURT,200,10,11.777
411729000000000,Spring,HOWARD,200,27,17.24814814814814814814814815
411729000000000,Spring,SAUNDERS,200,6,157.8666666666666666666666667
414052000000000,Spring,CUSTER,200,2,32.715
400240000000000,Spring,NUCKOLLS,200,10,3.906
405457000000000,Spring,LANCASTER,200,9,18.02222222222222222222222222
405457000000000,Spring,DAWSON,200,12,7.990833333333333333333333333
410905000000000,Spring,CHEYENNE,200,10,43.524
411130000000000,Spring,KIMBALL,200,21,95.83714285714285714285714286
411243000000000,Spring,MERRICK,200,11,12.79545454545454545454545455
411322000000000,Spring,MERRICK,200,10,13.213
411322000000000,Spring,CHEYENNE,200,10,149.123
411912000000000,Spring,GARDEN,200,11,12.55909090909090909090909091
411912000000000,Spring,SHERMAN,200,1,42.08
412549000000000,Spring,SAUNDERS,200,10,5.159
412549000000000,Spring,GREELEY,200,9,14.42222222222222222222222222
414004000000000,Spring,VALLEY,200,9,60.29333333333333333333333333
414802000000000,Spring,MORRILL,200,11,61.58545454545454545454545455
401714000000000,Spring,DUNDY,200,10,76.723
401717000000000,Spring,DUNDY,200,10,66.899
401717000000000,Spring,HARLAN,200,11,163.2363636363636363636363636
401924000000000,Spring,FURNAS,200,15,26.69333333333333333333333333
400738000000000,Spring,HARLAN,200,6,23.56666666666666666666666667
411401000000000,Spring,MERRICK,200,10,12.276
411401000000000,Spring,KIMBALL,200,16,56.8375
413539000000000,Spring,ARTHUR,200,9,17.04777777777777777777777778
422947000000000,Spring,CEDAR,200,3,8.476666666666666666666666667
423048000000000,Spring,CHERRY,200,4,2.1
400859000000000,Spring,NUCKOLLS,200,10,151.999
401024000000000,Spring,HARLAN,200,6,6.183333333333333333333333333
401024000000000,Spring,DUNDY,200,10,81.60
401024000000000,Spring,FRANKLIN,200,10,18.68
401057000000000,Spring,HARLAN,200,5,47.32
401143000000000,Spring,HARLAN,200,3,20.2
401229000000000,Spring,FRANKLIN,200,9,132.5111111111111111111111111
401308000000000,Spring,HARLAN,200,6,8.633333333333333333333333333
401341000000000,Spring,HARLAN,200,6,8.716666666666666666666666667
401341000000000,Spring,RED WILLOW,200,4,11.2
413501000000000,Spring,VALLEY,200,18,44.02222222222222222222222222
413501000000000,Spring,COLFAX,200,10,35.764
413501000000000,Spring,MORRILL,200,30,23.61866666666666666666666667
413501000000000,Spring,BANNER,200,16,40.73125
413632000000000,Spring,VALLEY,200,18,23.06111111111111111111111111
414119000000000,Spring,DODGE,200,10,4.421
401413000000000,Spring,RICHARDSON,200,6,35.275
401039000000000,Spring,HITCHCOCK,200,5,10.22
401105000000000,Spring,DUNDY,200,10,103.816
401105000000000,Spring,RED WILLOW,200,5,20.54
401144000000000,Spring,HITCHCOCK,200,11,7.736363636363636363636363636
401220000000000,Spring,HITCHCOCK,200,1,13.9
401220000000000,Spring,FRANKLIN,200,1,164.1
401249000000000,Spring,HITCHCOCK,200,6,31.96666666666666666666666667
401306000000000,Spring,HITCHCOCK,200,4,7.9
401437000000000,Spring,DUNDY,200,20,70.9025
401516000000000,Spring,HARLAN,200,7,112.7
401529000000000,Spring,FURNAS,200,4,10.325
401623000000000,Spring,FURNAS,200,6,25.93333333333333333333333333
401624000000000,Spring,HITCHCOCK,200,6,50.72166666666666666666666667
401631000000000,Spring,DUNDY,200,8,51.10625
401651000000000,Spring,FURNAS,200,1,11.8
401651000000000,Spring,DUNDY,200,10,56.263
401651000000000,Spring,THAYER,200,10,98.20
401651000000000,Spring,HARLAN,200,10,149.87
401702000000000,Spring,FURNAS,200,11,17.98181818181818181818181818
410813000000000,Spring,DEUEL,200,4,9.1525
410813000000000,Spring,CHEYENNE,200,19,23.26842105263157894736842105
411445000000000,Spring,MERRICK,200,11,9.142727272727272727272727273
413803000000000,Spring,BANNER,200,23,23.91652173913043478260869565
413827000000000,Spring,BANNER,200,21,39.85619047619047619047619048
422920000000000,Spring,ROCK,200,10,5.889
401053000000000,Spring,RED WILLOW,200,4,19.3
401053000000000,Spring,HARLAN,200,10,123.73
401330000000000,Spring,HARLAN,200,8,10.3
401343000000000,Spring,RED WILLOW,200,10,9.925
401501000000000,Spring,THAYER,200,9,100.6188888888888888888888889
400935000000000,Spring,FRANKLIN,200,10,145.86
401145000000000,Spring,JEFFERSON,200,12,133.5391666666666666666666667
400306000000000,Spring,WEBSTER,200,9,9.166666666666666666666666667
410639000000000,Spring,POLK,200,10,93.268
423210000000000,Spring,ROCK,200,6,17.195
405147000000000,Spring,YORK,200,6,20.78166666666666666666666667
400957000000000,Spring,DUNDY,200,10,92.227
401328000000000,Spring,HITCHCOCK,200,8,21.4625
401328000000000,Spring,RED WILLOW,200,1,8.3
401551000000000,Spring,HITCHCOCK,200,5,3.32
401721000000000,Spring,HITCHCOCK,200,11,35.65363636363636363636363636
401721000000000,Spring,THAYER,200,12,100.4266666666666666666666667
401918000000000,Spring,HITCHCOCK,200,5,26.3
401918000000000,Spring,NUCKOLLS,200,11,95.09636363636363636363636364
401918000000000,Spring,WEBSTER,200,8,52.85
401918000000000,Spring,THAYER,200,9,99.09333333333333333333333333
401918000000000,Spring,JEFFERSON,200,1,107.6
402143000000000,Spring,HAYES,200,10,15.939
410517000000000,Spring,LINCOLN,200,10,95.713
410517000000000,Spring,BUTLER,200,10,18.819
410609000000000,Spring,BUTLER,200,19,153.1942105263157894736842105
410628000000000,Spring,BUTLER,200,12,138.6275
410705000000000,Spring,POLK,200,11,98.49454545454545454545454545
411918000000000,Spring,NANCE,200,7,11.27857142857142857142857143
413947000000000,Spring,WASHINGTON,200,10,15.605
422815000000000,Spring,CEDAR,200,10,243.939
401944000000000,Spring,HITCHCOCK,200,5,20.16
402327000000000,Spring,CHASE,200,10,58.645
402419000000000,Spring,CHASE,200,20,73.512
404756000000000,Spring,BUFFALO,200,12,104.2641666666666666666666667
422839000000000,Spring,BROWN,200,10,1.314
404848000000000,Spring,DAWSON,200,10,59.433
413654000000000,Spring,CUSTER,200,10,29.844
401734000000000,Spring,THAYER,200,9,95.42111111111111111111111111
401734000000000,Spring,HARLAN,200,10,142.68
405715000000000,Spring,HALL,200,11,139.1509090909090909090909091
405715000000000,Spring,HAMILTON,200,11,84.65363636363636363636363636
405715000000000,Spring,SEWARD,200,10,46.108
411320000000000,Spring,BUTLER,200,13,205.9692307692307692307692308
411412000000000,Spring,KIMBALL,200,17,38.12235294117647058823529412
411412000000000,Spring,KEITH,200,14,27.60714285714285714285714286
411506000000000,Spring,POLK,200,11,132.1172727272727272727272727
411638000000000,Spring,CUSTER,200,10,60.83
411638000000000,Spring,BUTLER,200,12,163.1883333333333333333333333
411822000000000,Spring,POLK,200,11,29.69818181818181818181818182
411834000000000,Spring,NANCE,200,19,19.03315789473684210526315789
411834000000000,Spring,LINCOLN,200,10,122.394
412006000000000,Spring,SAUNDERS,200,12,82.375
412006000000000,Spring,KEITH,200,10,81.395
412006000000000,Spring,POLK,200,11,9.659090909090909090909090909
412712000000000,Spring,GARDEN,200,11,19.64363636363636363636363636
413841000000000,Spring,PLATTE,200,12,118.3041666666666666666666667
414239000000000,Spring,BOONE,200,13,177.3653846153846153846153846
414239000000000,Spring,SCOTTS BLUFF,200,1,38.15
414318000000000,Spring,PLATTE,200,1,107.9
414344000000000,Spring,MORRILL,200,24,34.34166666666666666666666667
414437000000000,Spring,MORRILL,200,16,29.979375
414624000000000,Spring,MORRILL,200,33,11.55606060606060606060606061
414652000000000,Spring,LOUP,200,9,15.93333333333333333333333333
414801000000000,Spring,SCOTTS BLUFF,200,10,26.812
414852000000000,Spring,BLAINE,200,22,36.69863636363636363636363636
404835000000000,Spring,PERKINS,200,19,194.6821052631578947368421053
410056000000000,Spring,KEITH,200,10,199.787
411453000000000,Spring,HOWARD,200,10,97.626
400909000000000,Spring,RED WILLOW,200,11,35.47272727272727272727272727
410019000000000,Spring,YORK,200,10,63.561
405509000000000,Spring,YORK,200,10,64.091
405509000000000,Spring,LANCASTER,200,10,13.244
404625000000000,Spring,BUFFALO,200,22,47.74727318181818181818181818
422903000000000,Spring,CHERRY,200,7,1.542857142857142857142857143
422929000000000,Spring,CHERRY,200,5,3.6
414855000000000,Spring,SCOTTS BLUFF,200,11,32.38636363636363636363636364
422649000000000,Spring,CHERRY,200,5,2.8
422705000000000,Spring,CHERRY,200,8,3.45
423417000000000,Spring,CHERRY,200,4,3.075
423417000000000,Spring,DAWES,200,3,143.8866666666666666666666667
400809000000000,Spring,HARLAN,200,1,107.5
410242000000000,Spring,BUFFALO,200,10,30.739
410242000000000,Spring,SEWARD,200,10,53.423
414642000000000,Spring,LOUP,200,9,28.02333333333333333333333333
414642000000000,Spring,MADISON,200,10,74.85
414723000000000,Spring,LOUP,200,9,16.56777777777777777777777778
414407000000000,Spring,CUSTER,200,9,77.00333333333333333333333333
414603000000000,Spring,LOUP,200,9,24.14666666666666666666666667
414603000000000,Spring,HOOKER,200,5,4.50
402238000000000,Spring,ADAMS,200,10,135.087
412319000000000,Spring,SAUNDERS,200,11,45.19818181818181818181818182
414034000000000,Spring,BOONE,200,11,158.88
414146000000000,Spring,COLFAX,200,10,20.919
414025000000000,Spring,VALLEY,200,9,13.43333333333333333333333333
405032000000000,Spring,HALL,200,2,7.325
405032000000000,Spring,BUFFALO,200,10,51.055001
405032000000000,Spring,DAWSON,200,18,49.60166666666666666666666667
400751000000000,Spring,WEBSTER,200,11,110.2363636363636363636363636
404940000000000,Spring,BUFFALO,200,12,144.9700008333333333333333333
404940000000000,Spring,DAWSON,200,10,8.032
404940000000000,Spring,LANCASTER,200,8,94.005
402657000000000,Spring,KEARNEY,200,19,123.3778947368421052631578947
405346000000000,Spring,HAMILTON,200,11,90.26363636363636363636363636
405440000000000,Spring,DAWSON,200,7,11.66571428571428571428571429
410352000000000,Spring,BUTLER,200,9,74.51666666666666666666666667
410521000000000,Spring,SAUNDERS,200,9,59.93222222222222222222222222
410635000000000,Spring,DEUEL,200,10,9.753
414617000000000,Spring,CUMING,200,9,6.678888888888888888888888889
414617000000000,Spring,SCOTTS BLUFF,200,21,21.83809523809523809523809524
414735000000000,Spring,MADISON,200,11,120.38
422722000000000,Spring,CHERRY,200,8,1.85
422735000000000,Spring,HOLT,200,10,3.143
422735000000000,Spring,KNOX,200,9,80.76666666666666666666666667
423047000000000,Spring,DODGE,200,8,40.72
423233000000000,Spring,CHERRY,200,8,3.85
414708000000000,Spring,LOUP,200,9,14.17444444444444444444444444
420258000000000,Spring,STANTON,200,10,25.371
405557000000000,Spring,YORK,200,11,64.56
405557000000000,Spring,LINCOLN,200,11,110.8890909090909090909090909
405557000000000,Spring,SEWARD,200,2,32.08
423749000000000,Spring,CHERRY,200,13,64.82846153846153846153846154
410728000000000,Spring,MERRICK,200,11,8.941818181818181818181818182
422611000000000,Spring,CHERRY,200,8,1.3375
422611000000000,Spring,SHERIDAN,200,5,72.294
423408000000000,Spring,HOLT,200,10,44.661
423434000000000,Spring,BROWN,200,10,78.077
405638000000000,Spring,LANCASTER,200,11,13.38545454545454545454545455
414718000000000,Spring,GARFIELD,200,4,24.3875
414616000000000,Spring,GARFIELD,200,3,4.34
414616000000000,Spring,SCOTTS BLUFF,200,20,7.668
414656000000000,Spring,GARFIELD,200,10,9.395
413423000000000,Spring,CUSTER,200,10,98.525
413502000000000,Spring,VALLEY,200,27,47.28777777777777777777777778
413502000000000,Spring,MORRILL,200,43,24.64046511627906976744186047
413502000000000,Spring,BANNER,200,64,32.203125
413633000000000,Spring,VALLEY,200,5,36.28
414521000000000,Spring,SCOTTS BLUFF,200,10,28.876
414524000000000,Spring,LOUP,200,9,21.61777777777777777777777778
414524000000000,Spring,SCOTTS BLUFF,200,11,16.28272727272727272727272727
422733000000000,Spring,CHERRY,200,8,1.075
422812000000000,Spring,HOLT,200,10,30.892
423351000000000,Spring,BROWN,200,22,27.90
424244000000000,Spring,CHERRY,200,10,2.708
423443000000000,Spring,CHERRY,200,8,2.425
423443000000000,Spring,BROWN,200,31,34.52322580645161290322580645
423605000000000,Spring,CHERRY,200,6,5.065
423548000000000,Spring,KNOX,200,10,160.655
424206000000000,Spring,CHERRY,200,6,5.688333333333333333333333333
422853000000000,Spring,KNOX,200,8,44.405
415146000000000,Spring,LOUP,200,9,18.30888888888888888888888889
420520000000000,Spring,ANTELOPE,200,9,25.07
420441000000000,Spring,WHEELER,200,9,34.74666666666666666666666667
423046000000000,Spring,ROCK,200,12,114.4275
423059000000000,Spring,HOLT,200,6,15.00833333333333333333333333
422934000000000,Spring,DAWES,200,10,54.126
423053000000000,Spring,CHERRY,200,8,215.23
423441000000000,Spring,BROWN,200,6,19.40666666666666666666666667
423517000000000,Spring,CEDAR,200,10,53.296
423527000000000,Spring,BROWN,200,10,44.202
423533000000000,Spring,HOLT,200,10,21.687
423635000000000,Spring,CHERRY,200,10,2.761
423635000000000,Spring,HOLT,200,8,20.485
423701000000000,Spring,HOLT,200,1,18.2
423719000000000,Spring,KNOX,200,23,39.32086956521739130434782609
423719000000000,Spring,HOLT,200,11,59.91818181818181818181818182
423745000000000,Spring,BROWN,200,6,69.71166666666666666666666667
423745000000000,Spring,CHERRY,200,6,7.146666666666666666666666667
424056000000000,Spring,CHERRY,200,9,4.785555555555555555555555556
424129000000000,Spring,DIXON,200,10,70.814
424153000000000,Spring,CHERRY,200,11,8.714545454545454545454545455
423633000000000,Spring,CHERRY,200,6,4.606666666666666666666666667
423633000000000,Spring,HOLT,200,6,3.306666666666666666666666667
423829000000000,Spring,ROCK,200,10,20.292
422746000000000,Spring,HOLT,200,7,45.10571428571428571428571429
423141000000000,Spring,CHERRY,200,8,1.35
402545000000000,Spring,ADAMS,200,11,82.04909090909090909090909091
423731000000000,Spring,BROWN,200,11,62.34363636363636363636363636
424009000000000,Spring,CHERRY,200,10,50.131
412857000000000,Spring,CUSTER,200,10,86.339
411416000000000,Spring,KIMBALL,200,10,55.745
414748000000000,Spring,GARFIELD,200,10,6.628
414748000000000,Spring,HOOKER,200,5,8.26
421003000000000,Spring,ANTELOPE,200,9,10.00888888888888888888888889
422522000000000,Spring,CHERRY,200,4,3.1625
422522000000000,Spring,BROWN,200,13,8.140769230769230769230769231
403844000000000,Spring,CLAY,200,9,56.98333333333333333333333333
G-028728,Spring,WEBSTER,200,9,58.41111111111111111111111111
405029000000000,Spring,YORK,200,9,86.30666666666666666666666667
405029000000000,Spring,BUFFALO,200,11,121.52091
424145000000000,Spring,SHERIDAN,200,10,65.991
413818000000000,Spring,WASHINGTON,200,10,18.44
411434000000000,Spring,CHEYENNE,200,4,239.0875
411552000000000,Spring,SAUNDERS,200,10,24.108
414506000000000,Spring,WHEELER,200,20,101.0065
414506000000000,Spring,HOOKER,200,11,118.0327272727272727272727273
414511000000000,Spring,LOUP,200,9,27.87333333333333333333333333
410617000000000,Spring,POLK,200,10,85.013
410629000000000,Spring,BUTLER,200,11,144.7009090909090909090909091
410642000000000,Spring,CHEYENNE,200,10,42.645
410956000000000,Spring,POLK,200,10,104.419
410956000000000,Spring,CUSTER,200,10,47.061
403720000000000,Spring,CHASE,200,10,109.012
404958000000000,Spring,YORK,200,11,84.40636363636363636363636364
405233000000000,Spring,HALL,200,2,15.28
405248000000000,Spring,PERKINS,200,10,143.219
410459000000000,Spring,BUTLER,200,10,23.291
410721000000000,Spring,SAUNDERS,200,8,35.23
410944000000000,Spring,LINCOLN,200,2,177.99
411338000000000,Spring,KEITH,200,16,89.525
405331000000000,Spring,HAMILTON,200,11,89.96090909090909090909090909
405331000000000,Spring,PERKINS,200,20,153.393
405331000000000,Spring,LANCASTER,200,10,12.871
405701000000000,Spring,YORK,200,9,90.17777777777777777777777778
410706000000000,Spring,POLK,200,3,57.28
410706000000000,Spring,CHEYENNE,200,10,46.85
410836000000000,Spring,KEITH,200,11,270.6936363636363636363636364
405405000000000,Spring,DAWSON,200,30,23.66700066666666666666666667
401322000000000,Spring,HARLAN,200,20,117.745
410122000000000,Spring,YORK,200,11,73.95
410232000000000,Spring,DAWSON,200,9,113.4855555555555555555555556
411234000000000,Spring,KEITH,200,16,23.86875
411259000000000,Spring,SAUNDERS,200,11,26.80181818181818181818181818
411259000000000,Spring,KEITH,200,17,6.545882352941176470588235294
411300000000000,Spring,KEITH,200,17,5.145882352941176470588235294
411340000000000,Spring,KEITH,200,25,24.6416
411351000000000,Spring,KEITH,200,16,6.195
411406000000000,Spring,KEITH,200,14,32.09214285714285714285714286
411653000000000,Spring,BUTLER,200,12,184.065
411329000000000,Spring,CUSTER,200,10,134.502
411355000000000,Spring,BUTLER,200,12,229.7583333333333333333333333
411431000000000,Spring,KEITH,200,3,54.76333333333333333333333333
411447000000000,Spring,CUSTER,200,10,96.671
411500000000000,Spring,SAUNDERS,200,12,60.83583333333333333333333333
411526000000000,Spring,GARDEN,200,11,106.1727272727272727272727273
404559000000000,Spring,BUFFALO,200,10,25.234001
404559000000000,Spring,DAWSON,200,11,69.27181818181818181818181818
404559000000000,Spring,HALL,200,9,7.667777777777777777777777778
404617000000000,Spring,HAMILTON,200,11,82.46545454545454545454545455
411344000000000,Spring,KIMBALL,200,9,32.65333333333333333333333333
411344000000000,Spring,KEITH,200,11,4.573636363636363636363636364
411357000000000,Spring,KIMBALL,200,10,2.759
411357000000000,Spring,KEITH,200,13,30.56153846153846153846153846
411449000000000,Spring,LINCOLN,200,11,105.3109090909090909090909091
404243000000000,Spring,BUFFALO,200,11,19.98181818181818181818181818
404243000000000,Spring,DAWSON,200,2,161.565
401947000000000,Spring,DUNDY,200,20,61.217
402304000000000,Spring,CLAY,200,11,86.99181818181818181818181818
403932000000000,Spring,CHASE,200,2,106.52
403932000000000,Spring,FILLMORE,200,10,84.352
410308000000000,Spring,SARPY,200,38,3.616052631578947368421052632
411002000000000,Spring,HOWARD,200,10,18.059
411225000000000,Spring,KIMBALL,200,9,39.07888888888888888888888889
411225000000000,Spring,LINCOLN,200,12,2.530833333333333333333333333
411438000000000,Spring,KIMBALL,200,10,43.784
412011000000000,Spring,GARDEN,200,11,29.47909090909090909090909091
412021000000000,Spring,SAUNDERS,200,10,18.222
411709000000000,Spring,HOWARD,200,9,24.51111111111111111111111111
412124000000000,Spring,NANCE,200,10,12.13
412124000000000,Spring,BUTLER,200,10,6.72
413414000000000,Spring,MORRILL,200,9,18.90555555555555555555555556
414848000000000,Spring,SCOTTS BLUFF,200,11,12.89818181818181818181818182
